,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
44,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
45,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
46,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
47,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
48,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
49,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
50,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
51,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
52,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
53,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
54,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
55,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
56,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
57,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
59,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
60,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
61,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
62,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1
63,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
64,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
65,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
66,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
67,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0
68,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
69,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0
70,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
71,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
72,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
73,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
74,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
75,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
76,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
77,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
78,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
79,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
80,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
81,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
82,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
83,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
84,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
85,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
86,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
87,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
88,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
89,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
90,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
91,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
92,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
93,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
94,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
95,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
96,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
97,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
98,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
99,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
100,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
101,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
102,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
103,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
104,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
105,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
106,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
107,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
108,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
109,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
110,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
111,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
112,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
113,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
114,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
115,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
116,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
117,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
118,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
119,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
120,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
121,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
122,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
123,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
124,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
125,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
126,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
127,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
128,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
129,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
130,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
131,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
132,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
133,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
134,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
135,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
136,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
137,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
138,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
139,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
140,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1
141,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
142,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
143,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
144,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
145,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
146,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0
147,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
148,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
149,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
