,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
770,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
771,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0
772,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
773,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
774,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
775,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
776,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
777,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
778,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
779,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
780,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
781,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
782,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
783,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
784,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
785,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
786,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
787,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
788,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
789,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
790,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
791,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
792,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
793,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
794,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
795,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
796,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0
797,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
798,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
799,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
800,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
801,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
802,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0
803,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
804,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
805,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
806,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
807,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
808,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
809,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
810,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
811,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
812,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
813,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
814,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
815,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
816,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
817,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
818,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
819,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
820,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
821,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
822,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
823,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
824,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
825,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
826,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
827,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
828,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
829,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
830,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
831,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
832,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
833,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
835,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
836,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
837,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
838,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
839,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
840,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
841,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
842,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
843,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
844,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
845,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
846,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
847,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
848,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
849,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
850,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
851,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
852,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
853,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
854,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
855,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
856,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
857,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
858,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
859,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
860,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
861,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
862,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
863,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
864,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0
865,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1
866,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
867,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
868,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
869,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
870,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
871,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
872,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
873,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
874,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
875,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
876,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
877,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
878,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
879,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
880,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
881,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
882,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
883,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
884,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
885,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
886,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
887,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
888,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
889,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
890,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
891,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
892,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
893,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
894,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
895,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
896,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
897,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
898,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
899,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
900,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
901,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
902,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
903,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
904,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
905,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
906,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
907,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
908,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
909,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
910,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
911,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
912,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
913,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
914,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
915,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
916,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
917,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
918,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
919,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
920,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
921,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
922,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
923,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
924,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
925,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
926,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
927,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
928,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
929,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
930,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
931,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
932,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
933,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
934,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
935,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
936,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
937,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
938,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
939,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
940,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
941,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
942,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
943,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
944,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
945,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
946,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
947,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
948,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
949,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
950,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
951,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
952,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
953,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
954,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
955,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
956,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
957,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
958,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
959,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
960,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
961,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
962,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0
963,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
964,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
965,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
966,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
967,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
968,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
969,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
970,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
971,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
972,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
973,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
974,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
975,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
976,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
977,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
978,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
979,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
980,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
981,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
982,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
983,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
984,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
985,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
986,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
987,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
988,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
989,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
990,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
991,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
992,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0
993,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
994,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
995,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
996,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
997,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
998,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
999,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1000,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1001,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
1002,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1003,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
1004,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1005,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1006,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1007,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1008,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1009,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1010,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1011,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1012,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1013,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1014,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1015,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1016,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1017,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1018,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1019,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1020,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
1021,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
1022,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1023,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1024,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
1025,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1026,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1027,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1028,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1029,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1030,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1031,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
1032,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1033,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1034,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1035,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1036,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1037,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1038,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1039,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1040,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
1041,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1042,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1043,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1044,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1045,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
1046,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1047,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1048,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1049,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1050,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1051,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
1052,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
1053,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1054,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0
1055,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
1056,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1057,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1058,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1059,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1060,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1061,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1062,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
1063,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1064,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1065,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1066,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1067,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1068,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1069,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1070,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1071,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1072,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1073,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1074,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1075,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
1076,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1077,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1078,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1079,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1080,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
1081,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1082,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
1083,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
1084,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
1085,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
1086,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1087,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1088,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
1089,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
1090,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1091,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1092,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1093,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1094,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
1095,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
1096,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1097,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1098,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1099,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
1100,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1101,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1102,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1103,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
1104,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
1105,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1106,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1107,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
1108,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1109,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1110,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
1111,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1112,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1113,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
1114,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1115,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
1116,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
1117,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
1118,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1119,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1120,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
1121,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
1122,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1123,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1124,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1125,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1126,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
1127,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1128,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
1129,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1130,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
1131,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1132,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1133,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1134,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
1135,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1136,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1137,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1138,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1139,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1140,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1141,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1142,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1143,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1144,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
1145,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1146,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
1147,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
1148,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1149,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1150,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
1151,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
