,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
93,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
94,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
95,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
96,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
97,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
98,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
99,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
100,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
101,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
102,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
103,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
104,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
105,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
106,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
107,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
108,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
109,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
110,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
111,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
112,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
113,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
114,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
115,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
116,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
117,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
118,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
119,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
120,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
121,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
122,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
123,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
124,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
125,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
126,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
127,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
128,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
129,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
130,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
131,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
132,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
133,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
134,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
135,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
136,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
137,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
138,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
139,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
140,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
141,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
142,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
143,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
144,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
145,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
146,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
147,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
148,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
149,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
150,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
151,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
152,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
153,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
154,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
155,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
156,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0
157,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
158,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
159,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
160,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
161,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
162,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
163,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
164,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
165,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
166,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
167,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
168,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
169,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
170,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
171,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
172,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
173,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
174,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
175,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
176,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
177,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
178,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
179,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
180,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
181,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
182,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
183,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
184,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
185,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
187,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
188,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
189,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
190,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
191,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
192,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
193,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
194,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
195,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
196,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
197,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
198,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
199,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
200,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
201,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
202,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
203,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
204,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
205,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
206,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
207,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
208,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
209,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
210,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
211,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
212,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
214,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
215,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
216,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
217,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
218,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
219,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
220,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
221,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
222,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
223,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
224,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
225,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
226,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
227,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
228,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
229,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
230,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
231,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
232,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
233,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
234,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
235,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
236,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
237,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
238,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
239,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
240,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
241,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
242,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0
243,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
244,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
245,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
246,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
247,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
248,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
249,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
250,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
251,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
252,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
253,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
254,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
255,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
256,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
257,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
258,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
259,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
260,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
261,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
262,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
263,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
264,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
265,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
266,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
267,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
268,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
269,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
270,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
271,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
272,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
273,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
274,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
275,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
276,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
277,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
278,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
279,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
280,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
281,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
282,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
283,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
284,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
285,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1
286,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
287,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
288,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
289,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1
290,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
291,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
292,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
293,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
294,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
295,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
296,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
297,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
298,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
299,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
300,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
301,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
302,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
303,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
304,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
305,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
306,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
307,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
308,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
309,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
310,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
311,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
312,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
313,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
314,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
315,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
316,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
317,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
318,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
319,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
320,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
321,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
322,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
323,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
324,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
325,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
326,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
327,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
328,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
329,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
330,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
331,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
332,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
333,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0
334,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
335,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
336,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
337,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
338,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
339,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
340,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
341,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
342,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
343,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
344,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
345,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
346,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
347,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
348,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
349,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
350,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
351,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
352,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
353,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
354,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
355,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
356,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
357,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
358,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
359,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
360,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
361,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
362,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
363,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
364,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
365,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
366,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
367,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
368,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
369,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
370,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
371,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
372,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
373,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
374,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
375,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
376,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
377,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
378,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
379,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
380,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
381,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
382,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
383,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
