,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
72,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
73,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
74,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
75,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
76,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
77,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
78,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
79,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
80,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
81,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1
82,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
83,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
84,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
85,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
86,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
87,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
88,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
89,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
90,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
91,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
92,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
93,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
94,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
95,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
96,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
97,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
99,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
100,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
101,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1
102,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
103,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
104,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
105,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
106,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
107,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
108,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
109,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
110,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
111,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
112,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
113,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
114,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
115,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
116,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
117,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
118,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
119,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
120,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
121,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
122,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
123,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
124,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
125,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
126,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
127,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
128,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
129,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
130,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
131,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
132,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
133,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
134,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
135,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
136,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
137,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
138,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0
139,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
140,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
141,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
142,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
143,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
144,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
145,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
146,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
147,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
148,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
149,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
150,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
151,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
152,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
153,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
154,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
155,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
156,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
157,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
158,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
159,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
160,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
161,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
162,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
163,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
164,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
165,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
166,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
167,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
168,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0
169,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
170,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
171,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
172,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
173,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
174,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
175,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
176,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
177,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
178,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
179,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
180,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
181,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
182,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
183,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
184,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
185,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
186,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
187,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
188,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
189,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
190,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
191,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
192,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
193,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
194,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
195,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
196,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
197,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
198,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
199,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
