,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
72,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
73,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
74,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
75,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
76,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
77,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
78,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
79,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
80,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
81,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
82,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
83,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
84,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
85,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
86,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
87,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
88,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
89,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
90,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
91,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
92,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
93,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
94,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
95,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
96,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
97,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
98,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
99,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
100,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
101,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
102,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
103,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
104,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
105,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
106,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
107,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
108,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
109,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
110,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0
111,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
112,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
113,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
114,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
115,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
116,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
117,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
118,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
119,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
120,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
121,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
122,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
123,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
124,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
125,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
126,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
128,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
129,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
130,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
131,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
132,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
133,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
134,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
135,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
136,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
137,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
138,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
139,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
140,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
141,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
142,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
143,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
144,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
145,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
146,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
147,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
148,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
149,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
151,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
152,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
153,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
154,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
155,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
156,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
157,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
158,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
159,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
160,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
161,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1
162,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
163,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
164,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
165,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
166,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
167,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
168,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
169,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
170,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
171,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0
172,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
173,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
174,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
175,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
176,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
177,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
178,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
179,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
180,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
181,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
182,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
183,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
184,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
185,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
186,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
187,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
188,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
189,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
190,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
191,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
192,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
193,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
194,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
195,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
196,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
197,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
198,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
199,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
200,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
201,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
202,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
203,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
204,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
205,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
206,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
207,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
208,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
209,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
210,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
211,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
212,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
213,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
214,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
215,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
216,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
217,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
218,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
219,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
220,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
221,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
222,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
223,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
224,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
225,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
226,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
227,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
228,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
229,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
230,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
231,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
232,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
233,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
234,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
235,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
236,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
237,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
238,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
239,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
240,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
241,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
242,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
243,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
244,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
245,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
246,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
247,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
248,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
249,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
250,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
251,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
252,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
253,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
254,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
255,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
256,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
257,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
258,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
259,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
260,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
261,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
262,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
263,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
264,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
265,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
266,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
267,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
268,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
269,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
270,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
271,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0
272,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
273,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
274,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
275,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
276,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
277,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
278,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
279,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
280,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
281,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
282,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
283,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
284,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
285,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
286,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
287,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
288,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
289,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
290,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
291,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
292,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
293,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
294,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
295,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
296,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
297,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
298,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
299,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
300,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
301,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
302,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
303,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
304,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
305,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
306,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
307,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
308,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
309,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
310,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
311,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
312,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
313,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
314,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
315,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
316,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
317,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
318,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
319,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
320,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
321,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
322,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
323,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
324,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
325,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
326,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
327,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
328,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
329,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
330,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
331,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0
332,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
333,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
334,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
335,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
336,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
337,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
338,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
339,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
340,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
341,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
342,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
343,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
344,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
345,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
346,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
347,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
348,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
349,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
350,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
351,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
352,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
353,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
354,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
355,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
356,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
357,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
358,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
359,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0
360,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
361,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
362,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
363,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
364,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
365,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
366,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
367,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
368,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
369,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
370,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
371,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
372,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
373,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
374,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
375,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
376,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
377,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
378,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0
379,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
380,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
381,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
382,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
383,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
